,Title,Company Name,Location,Work Type,Description
385,Frontend Developer (f/m/x),"
                  Tabit GmbH
                ","
                Munich, Bavaria, Germany
              ",On-site," Tabit GmbH  is a young, innovative IT company based in Munich. Our team of specialists and all-rounders realises with enthusiasm and joy projects for customers from many different industries such as: Automotive, medical technology, marketing and the public sector.   In order to support our growing team, we are currently looking for   Tasks  Frontend Developer(f/m/x)  Together with experienced colleagues, you will be developing software products using state-of-the-art methods and tools in the field of agile software development.   Responsibilities:   Create well-tested, robust, and user-friendly applications using state of the art frameworks and interact with our backend developers. Assure Quality through planning, development and execution of tests. Take part in technical discussions and contribute valuable ideas to your team Work with agile software methods (Scrum, Test- and Model Driven Development)    Requirements    Profile:   University degree in a suitable field Good knowledge of frontend technologies &amp; frameworks like CSS3, HTML5, JavaScript, TypeScript, Vue.js, react.js and Angular High affinity in creating user-friendly UIs In-depth experience with testing techniques (Unit, Integration, and E2E) Ability to work in a team Good level of spoken and written English, German skills are a plus You live in or are willing to move to Munich    Benefits    What we offer:   Varied challenges in national and international projects Professional and personal development Flat hierarchies as well as short and open communication Permanent part of a friendly and cosmopolitan team Competitive salary, flexible working hours, great work-life balance Relocation assistance when moving to Munich Life in one of the cities with the highest quality of life worldwide   Sounds interesting? Apply now and we'll get back to you asap!  "
386,Junior Low Code App Developer (m/w/d),"
                  NTT DATA DACH
                ","
                Stuttgart, Baden-Württemberg, Germany
              ",On-site," Wir sind #besonders – durch unsere Mitarbeiter: Bei NTT DATA suchen wir Kolleginnen und Kollegen, die die Zukunft unserer Kunden und das digitale Zeitalter erfolgreich mitgestalten wollen. NTT DATA ist ein weltweit führender IT-Services Anbieter und globaler Innovationspartner. Wir kombinieren globale Präsenz mit lokaler Marktkenntnis und bieten professionelle IT-Dienstleistungen von der Beratung und Systementwicklung bis hin zum Outsourcing.   Im Bereich Application &amp; Cloud schlägt unser Herz für die Softwareentwicklung/ -integration und Cloud Plattformen. In diesem Umfeld begleiten wir unsere Kunden von der Beratung über die Umsetzung &amp; Test bis hin zur kontinuierlichen Weiterentwicklung in agilen Vorgehensmodellen. Dabei setzen wir auf neueste Cloud Native Architekturen und Technologien.   Deine Aufgaben  Für den Ausbau unseres Low Code Angebotes suchen wir neugierige App Entwickler, die uns dabei unterstützen, die Herausforderungen unserer Kunden in innovativen Branchen- und Technologieumfeldern zu lösen.   zum effizienten Knowhow-Aufbau nimmst du zu Beginn an einem Fast Track Programm für Low Code Plattformen teil und sammelst schnell praktische Erfahrungen im Projekteinsatz du übernimmst (Teil-)Verantwortung für technische Lösungen basierend auf marktführenden Low Code Plattformen wie OutSystems oder Microsoft Power Platform du entwickelst in unserem Team Anwendungen, Workflows, APIs sowie die Integration mit Backend-Systemen du unterstützt bei Aufbau und Einführung von Low Code Plattformen bei unseren Kunden, auf Kundensystemen oder in der Cloud du berätst unsere Kunden bei der Auswahl der richtigen Low Code Plattform und geeigneter Use Cases du befähigst die Citizen Developer bei unseren Kunden, ihren Beitrag bei Einführung und Umsetzung spannender Use Cases einbringen zu können    Dein Profil   Abschluss eines Studiums der Informatik, Wirtschaftsinformatik oder -wissenschaften oder eine vergleichbare Qualifikation erste Erfahrung mit der Entwicklung von Web-Anwendungen z.B. mit Java, .NET, JavaScript oder Frameworks wie React Interesse an automatisierten Build-Prozessen (z.B. CI/CD mit Jenkins Pipeline, Firebase oder Gitlab CI) Bereitschaft in einem agilen Team in verschiedenen Rollen mitzuarbeiten Hands-On Mentalität sowie hohes Qualitätsbewusstsein gute Deutsch- und Englischkenntnisse    Deine Benefits   mobiles Arbeiten (zeitweise aus dem EU-Ausland möglich) und Home-Office-Möglichkeiten eine offene und teamorientierte Arbeitskultur mit viel Gestaltungsspielraum attraktive Benefit-Regelungen (u.a. Bike-Leasing, Car-Sharing, Firmenwagen, ""mehr Netto vom Brutto”-Programm, Jobticket) mitarbeiterorientierte individuelle Entwicklungspläne für Deine Karriere vielfältiges Angebot an Weiterbildungsmöglichkeiten in der NTT DATA Academy, Nutzung von Online-Fortbildungen mit Udemy und Linux Academy, sowie Teilnahme an Konferenzen und Workshops modernes Equipment und Toolset für die tägliche Arbeit    Interessiert? Wir freuen uns auf Ihre/Deine Online-Bewerbung! "
387,Software Developer for Machine Learning Remote (m/f/d),"
                  bots4you GmbH
                ","
                Brunswick, Lower Saxony, Germany
              ",Remote,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
388,Frontend Developer Angular (m/f/d),"
                  solexas
                ","
                Munich, Bavaria, Germany
              ",On-site," Tasks   Develop and extend web frontends as part of the cross-functional development team Responsible for clean code and a solid but simple architecture in the frontend Translate the design into code and pattern libraries to keep the development efficient and maintainable. Create, review and optimize user flows in cooperation with the UX designer Contribute your own ideas and convince the product owner Analyze and tune application performance with a focus on efficiency throughout    Requirements    You are experienced in the field of web &amp; frontend development or compatible. Please add examples of your work to the application. Deep experience in common web technologies such as JavaScript and CSS3 Good knowledge of Angular, React.js, REST interface technology, test automation, TypeScript, Material Design, Node.js are a plus You have a good understanding of architectural patterns and can argue for specific patterns in a given context You are passionate about writing clean, well-tested and maintainable code and creating the necessary documentation You can work autonomously as well as in the team Good communication skills Experience with different cloud vendors is a plus    Benefits    Choose a MacBook Pro or a Windows Laptop We build talent density and trust, not control Open feedback is very important to us. We work with heart and with our common goals in mind. Discussions are about our success, even if it is once unpleasant to address or decide something. Learning Budget that you can spend on topics of your choice  "
389,Frontend Developer (all genders),"
                  adesso SE
                ","
                Dresden, Saxony, Germany
              ",On-site," Wir gehören zu den Top-Adressen in der IT-Welt und fokussieren uns auf die Optimierung der Kerngeschäftsprozesse unserer Kunden. Unseren Erfolg aber erreichen wir nur durch eins: die Menschen bei adesso! Lass dich von uns überzeugen.   Unser Team User Experience &amp; Brand Strategy vereint die kreativen Kompetenzen rund um Konzept, Design und Frontend-Entwicklung. Hier suchen wir Querdenkende, Kreative und Markenbegeisterte, die tief in UX-/UI-Themen unserer Kunden einsteigen wollen. Dabei stellen wir gemeinsam stets den User mit seinen Bedürfnissen in den Mittelpunkt. Auf Basis dieser Erkenntnisse entwickeln wir digitale Ideen und Produkte, die wir hinsichtlich Usability testen und optimieren. So entstehen digitale Angebote, die Menschen begeistern. Unser herausragendes Schulungsprogramm sorgt für dein transparentes und stetiges Weiterkommen bei adesso!   DEINE ROLLE - DAS WARTET AUF DICH  Du hast eine Leidenschaft für Themen wie Web Development und neue Web Technologien? Dann bieten wir dir einen spannenden und zugleich herausfordernden Arbeitsplatz. Du bist Teil eines Teams, welches für Web-Frontend Projekte innerhalb der internen Agentur und/oder anderer Unternehmensbereiche sowie für Kunden Web-Konzepte umsetzt und implementiert. Wir bieten technisches Knowhow in Frameworks von führenden Anbietern, spannende Projekte in den unterschiedlichsten Branchen sowie Gestaltungs- und Entscheidungsfreiräume – genau die Lern- und Entwicklungsumgebung, die Du für deinen erfolgreichen Start ins Berufsleben benötigst.     Konkret übernimmst du die folgenden Aufgaben:    Im Team erarbeitest Du technische Web-Konzepte, Landing Pages, Microsites und Module und setzt diese dann mit um Entwicklung fachlicher Lösungen zu Projekten in verschiedenen Web-Frontend Bereichen    Zusammen wachsen wir als Team, tauschen unser Fachwissen untereinander aus und lernen von- und miteinander.   Deine Skills - Das Bringst Du Mit   Dein Studium in einem relevanten Fachgebiet oder eine vergleichbare Ausbildung hast Du erfolgreich abgeschlossen. HTML, CSS3 und JavaScript sind dein täglicher Begleiter. Du hattest auch schon erste Berührungspunkte mit Datenbanken oder Web-Servern und bringst Kenntnisse in der Programmierung und im Setup von Landing Pages, Formularen und Micro-Sites mit Erste Erfahrungen in einem der Drei bekannten JavaScript Frameworks (Angular/ Vue/React) Du bist hilfsbereit und man kann sich auf dich verlassen, du gehst Dinge proaktiv an kommunizierst klar und offen mit deinen Teammitgliedern und den Kunden Du interessierst dich für die neusten Technologien und willst selbst immer besser werden Du beherrscht die deutsche und englische Sprache     CHANCENGEBER - WAS ADESSO AUSMACHT    Unser Versprechen: Du wirst dich bei uns wohlfühlen! Kollegial, familiär und auf Augenhöhe – wir leben Austausch, Teamgeist und einen respektvollen Umgang miteinander. Das und viel mehr steht für unser ganz besonderes Wir-Gefühl. Für das es sogar ein Wort gibt: adessi. Denn wir sind alle adessi ab Tag Eins und bei uns bist du von Anfang an Teil des Teams. Unsere Kultur und das Zusammenarbeiten sind geprägt von gegenseitiger Wertschätzung, Anerkennung und Unterstützung. Das verbindet uns hierarchieübergreifend – auch im Home-Office. So belegen wir zum wiederholten Mal den 1. Platz beim Wettbewerb „Deutschlands Beste Arbeitgeber in der ITK“!   Jeder und jedem adessi stehen alle Möglichkeiten zur persönlichen und beruflichen Entwicklung offen. Unser umfangreiches Trainings- und Weiterbildungsangebot sorgt dafür, dass deine Entwicklung bei uns nicht stillsteht. Denn Chancengeber zu sein, das liegt in unserer DNA.    Welcome Days - Zwei Tage zum Reinkommen und Netzwerken Bis zu drei Tage mobiles Arbeiten – keine Frage von Pandemien, sondern von Überzeugung Deine Entwicklung - über 260 Lern- und Trainingsthemen Choose your own device - freie Wahl deiner Arbeitswerkzeuge Events - fachlich und mit Spaßfaktor Hemden-/Blusenreinigung - zweimal die Woche frisch aufgebügelt Sportförderung - Zuschuss zum Fitnessstudio und mehr über qualitrain sowie Übernahme der Platzmiete für die Sporthalle adesso Mind - Das adesso-Programm rund um Mindfulness Prämien für Mitarbeitende - eine Vielzahl an Prämien für zusätzliches Engagement Auszeitprogramm - Raum für deine persönliche Lebensplanung    KONTAKT  /Du bist offen für neue und anspruchsvolle Aufgaben? Dann sende uns deine Bewerbungsunterlagen (inkl. deines CV, deiner Arbeits- und Studienzeugnisse sowie deiner Gehaltsvorstellungen und dem frühestmöglichen Eintrittstermin) vorzugsweise über unser Webformular.    Sabrina Andreas Recruiting +49 231 7000 7100   "
390,Full Stack Developer (m/f/d),"
                  uptodate Ventures GmbH
                ","
                Berlin, Berlin, Germany
              ",On-site,"  About The Position    ""uptodate"", which was created in cooperation with Versicherungskammer Bayern, is looking for a ""Full Stack Developer (m/f/d)"" as soon as possible. With the help of innovative solutions, we are working to create a new type of digital ecosystem around the topic of life and living, which makes people's everyday life easier. We currently offer smart products through our online shop and the successful smartphone app Earnest, which is the first mover in Germany to encourage sustainable living at home. At uptodate, an agile startup culture and a focus on innovation are combined with a solid investor.   Your tasks   Design and build new products together with our development and product teams, take existing solutions from MVP to mature level Get new features into production fast - but with the big picture and quality in mind. Code reviews and automated testing are part of the game. Work in an agile Scrum Team - closely cooperating with Product Owners and Designers Deploy code to production to once it’s done - our CI/CD pipeline is automated and we deploy to production once code has been pushed Take a look at our tech stack and check out our radar sheet   Your profile   You have several years of practical experience You always wanted to be a developer - so you started your developer career before university - because coding is fun! You have experience with some of the following technologies: JavaScript, TypeScript, HTML5, CSS, SQL, NoSQL Databases  React, React Native, Serverless Architecture and DEVOPS  Java or C# knowledge are a plus  We invest in you: If you don't know all of these technologies, we will support you to learn it! Fluent in German and English   Why us?   Challenging, varied and independent tasks Responsibility right from the start - great creative freedom with regard to our products and processes A great international team and collegial atmosphere with a lot of fun An open corporate culture with flat hierarchies, short decision-making processes and a hands-on mentality Regular (virtual) team events Participation in corporate benefits of the Versicherungskammer such as fitness offers and canteen Flexible working hours and possible remote work arrangement A new, modern office with free drinks and fresh fruit Attractive salary package and 30+ vacation days   You want to be a part of uptodate? Apply now! "
391,Junior Frontend Entwickler - Stuttgart,"
                  Optimus Search
                ","
                Stuttgart, Baden-Württemberg, Germany
              ",Hybrid," Die Abläufe der grenzüberschreitenden Unternehmens- und Produktkommunikation werden durch unsere Softwarelösung vollständig unterstützt und automatisiert. Sie erhalten anpassbare, vorgefertigte Software mit modularem Design und einer breiten Palette von Funktionen, die alle vollständig integriert sind.     Deine Aufgaben:    Durchführung anspruchsvoller Kundenprojekte im Bereich internationales Marketing mit Fokus auf Geschäfte im lokalen, regionalen und globalen Umfeld     Erarbeitung von Lösungen für individuelle Kundenbedürfnisse in enger Zusammenarbeit mit Projektmanagement und Kunden     Erweiterung, Wartung und Dokumentation aktueller Softwaremodule     Agile Software Entwicklung     Kontinuierliche Verbesserung der eigenen methodischen und persönlichen Fähigkeiten     Design und Entwicklung von Websites, Webanwendungen, Media-Asset-Management-Systemen, Online-Katalogen und Shop-Systemen.     Dein Profil:    Abgeschlossene Studium in einem verwandten Bereich, wie z. B. Medieninformatik, Informatik, Softwaretechnik, Informationsdesign oder Online-Medien     ausgezeichnete Zusammenarbeit und Unabhängigkeit     Begeisterungsfähigkeit, Belastbarkeit und Kreativität für schwierige Aufgaben     gutes Organisationstalent, Fokus auf die Bedürfnisse des Kunden und Lösungsfindung     Kenntnisse in JavaScript/TypeScript  und Angular/React/Vue      Sprichst fließend Deutsch ( C1-C2 )      Wir bieten:    Flache Hierarchien, offene Kommunikation und engagierte, motivierte und kreative Mitarbeiter     Mit dem Ziel einer erfolgreichen und profitablen Partnerschaft, einer leistungsgerechten Vergütung und einem unbefristeten Vertrag     komplette Orientierung und kontinuierliche Weiterbildung durch frische, spannende Projekte     Ein Jahresbudget für die Weiterbildung unserer Mitarbeiter     Flexible Arbeitszeitmodelle, Zeiterfassung nach Gleitzeitregelung, kostenlose Getränke und Obst, Firmenrabatte und vieles mehr.      dturhan@optimussearch.com   Deva Turhan  "
392,Full Stack Developer (Remote within Europe),"
                  Cherrydeck
                ","
                Hamburg, Hamburg, Germany
              ",Remote," Cherrydeck is a platform to help consumer brands create visual content on scale through a community of professional photographers &amp; videographers, and a unique purchasing model called ""Branded Stock"". We're active in several markets across Europe and can call brands like Blackroll, Amorelie, Rosenthal, Polestar, L'Oréal or Vitamalz our customers.   Tasks  As Full Stack Developer you will   Work across the full stack, building highly scalable distributed solutions that enable positive user experiences and measurable business growth Develop new features and implement infrastructure improvements in support of rapidly emerging business and project requirements Assume leadership of new projects from conceptualization to deployment Ensure application performance, uptime, and scale, maintaining high standards of code quality and thoughtful application design Work with agile development methodologies, adhering to best practices and pursuing continued learning opportunities Participate in all aspects of agile software development including design, implementation, and deployment Architect and provide guidance on building end-to-end systems optimized for speed and scale Work with TypeScript, React/NextJS, NodeJS/ExpressJS, MobX, TypeORM &amp; PostgreSQL Collaborate via Slack, GitHub comments, and daily standups    Requirements    Our team is international, dynamic and made up of ambitious individuals. We love coming together and reaching our business goals - but we also love our personal lives. For this specific position, you should have:   3+ years of experience building large-scale software applications Experience building web applications Experience working with third party services Knowledge of JavaScript, React and Node.js Excellent debugging and optimization skills Unit/integration testing experience    Benefits    At Cherrydeck we believe in people's intrinsic motivation to deliver great work and create great value for customers. Apart from that, we are offering:   Ambitious goals. Professional colleagues. Fast decision making. Lots of responsibility. Regular feedback loops. A competitive salary. Financial support for remote work trips. Regular team events. Annual out-of-country offsite. Every last Friday in the month is off   We're looking forward to receiving your CV and Portfolio.   This is what our hiring process looks like, given we both think this could be a great fit:   Brief document check on our side and immediate feedback. Short introductory call to get to know each other. Interview with people from the team with Q&amp;A Small take-home case study. Offer &amp; hiring.   We'd love to welcome you aboard! "
393,Speculative Application Software Developer (f/m/d),"
                  JOYNEXT
                ","
                Dresden, Saxony, Germany
              ",Hybrid,"  JOYNEXT – WE CONNECT FUTURE    Intelligent solutions for networked vehicles – that is JOYNEXT. We are working on future technologies that are becoming increasingly important for automobile manufacturers and their customers. Because on the way to autonomous driving, vehicle data communication with mobile devices such as smartphones, with other vehicles (V2V) or with infrastructure systems (V2X) is becoming increasingly important. JOYNEXT also deals with the new and further development of cloud based services. We always strive to strike a balance between innovation and sustainability. When developing our products, the focus is on the end user, his needs and usage.    With more than 1,200 employees worldwide, JOYNEXT takes connected cars technology to a new level. We are present at seven locations; our development and innovation centers are located in Dresden (Germany) and in Ningbo (China).    JOYNEXT is a direct supplier (Tier1) for the automotive industry and has been a development partner and system supplier of well-known automotive manufacturers for over 20 years. Our connected infotainment and smart connectivity gateway technologies can be found in well over ten million vehicles worldwide.     For our Dresden site we are looking for you to strengthen our team as a     Software Developer / Software Engineer / Programmer (m/f/d)     Your tasks     Participation in the development of infotainment systems and navigation solutions of the future Development of architecture concepts for the assigned functional areas Independent development and implementation of new functionalities Collaboration in the introduction of new technologies and concepts     Your qualifications     Completed studies (diploma/master) in computer science, media informatics, information systems technology or a similar field of study Good knowledge of C/C++, C#; Java or Python Experience with or interest in agile software development Good knowledge of English and German is an advantage     We offer you     The opportunity to help shape a competence center for infotainment Professional development perspectives Permanent employment contract Flexible working hours and 30 days of recreational leave Committed colleagues in small teams Company events (e.g. summer party with family) and team events Subsidies for job ticket, lunch (in our own employee restaurant) and fitness center     YOUR APPLICATION    Take your chance at JOYNEXT and apply with complete documents, stating your salary requirements and possible starting date via our applicant portal.     YOUR PERSPECTIVE    Do you like to put your expertise to practical use? Then JOYNEXT is the right place for you. We offer you exciting challenges around our innovative technical products, a performance-related salary as well as attractive social benefits and individual training opportunities.  With us, it's not just the technology that's right - we also offer you a collegial working atmosphere in an international environment - including the best career prospects.     YOUR CONTACT    Philipp Bänsch, Phone 0351 453 55 66 14    JOYNEXT GmbH  Gewerbepark Merbitz 5  D-01156 Dresden  "
394,Full Stack Developer - remote möglich (m/w/d),"
                  uptodate Ventures GmbH
                ","
                Munich, Bavaria, Germany
              ",Remote," Über die Position  Wir, die uptodate Ventures GmbH als ein Corporate Startup der Versicherungskammer Bayern, suchen zum nächstmöglichen Zeitpunkt einen ""Full Stack Developer (m/w/d)"". Wir bauen ein digitales Ökosystem für den Endkunden auf und liefern innovative Lösungen rund um das Thema Prävention - darunter verstehen wir Angebote in den Bereichen Nachhaltigkeit, Gesundheit und Sicherheit. Wir bieten eigene digitale Services wie unsere Smartphone App Earnest für nachhaltiges Leben zu Hause (über 600k Downloads in Deutschland) sowie ein Portfolio an Partnerprodukten &amp; Services über unsere Online-Plattform an. Werde Teil von uptodate, wo eine agile Startup-Kultur und ein Fokus auf Innovation mit einem soliden Investor kombiniert werden!   Deine Aufgaben   Du entwirfst neue Produkte zusammen mit unseren Entwicklungs- und Projektteams, entwickelst sowohl MVPs und die darauf basierenden langfristigen Lösungen und bringst dabei bestehende Lösungen von MVP zur Vollendung Du nimmst neue Funktionen schnell live - dabei aber stets mit Blick auf das große Ganze und die Qualität Continuous Deployment ist bei uns Teil des Alltags Du arbeitest in einem agilen Team - in enger Zusammenarbeit mit Product Ownern und Designern Welche Technologien wir nutzen? Wirf gerne einen Blick auf unser Radar Sheet   Dein Profil   Du verfügst über mehrjährige praktische Erfahrung Du wolltest schon immer Entwickler werden - denn Programmieren ist Deine Leidenschaft! Du besitzt Kenntnisse einiger der folgenden Technologien: TypeScript, JavaScript, HTML, CSS, AWS, Jest, Unit Testing  Idealerweise React (Native), CSS-in-JS, Storybook  Wir investieren gerne ich Dich: beherrschst Du noch nicht alle Technologien, helfen wir Dir Neues zu lernen Du hast sehr gute Deutsch- und Englischkenntnisse   Warum wir?   Anspruchsvolle, abwechslungsreiche und eigenverantwortliche Aufgaben Verantwortung von Anfang an – großer Gestaltungsspielraum in Hinblick auf unsere Produkte und Prozesse Ein großartiges internationales Team und kollegiale Atmosphäre mit jeder Menge Spaß Eine offene Unternehmenskultur mit flachen Hierarchien, kurzen Entscheidungswegen und Hands-on-Mentalität Regelmäßige (virtuelle) Teamevents Teilnahme an Corporate Benefits der Versicherungskammer wie z.B. Fitnessangebote und Kantine Flexible Arbeitszeiten und remote work möglich Ein neues, modernes Büro mit kostenlosen Getränken und frischem Obst Attraktives Gehaltspaket und 30+ Urlaubstage   "
395,Software Programmer,"
                  Nanogami
                ","
                Munich, Bavaria, Germany
              ",On-site,"  Role Overview 👨‍💻   We are looking for a driven and innovative Software Programmer to work on our novel nanotechnology application as part of an interdisciplinary team. You will develop algorithms to improve DNA origami design and data analysis, and write software to improve and automate existing DNA origami workflows. Your work will directly lead to impactful real-world uses.     What you will do 🔬    Develop and write programs for nanostructure design (e.g., Cadano) and data analysis Write custom computer tools for various R&amp;D projects Develop tool requirements and specifications with other team members Support other team members in tool adaption and development     Skills &amp; Experience 💡    Experience with Python Experience with Databases Creative, proactive, results-oriented Ideally with a background in life sciences and a strong record of academic achievement Able to quickly gain proficiency in new, interdisciplinary fields Excited about working in a fast-growing startup Fluent in English     Benefits    Great and dynamic working environment Join a diverse and driven team Diverse and challenging tasks in a fast-growing startup Real chance of progression with the organisation purely based on success in the role Above-average remuneration  "
396,Softwareentwickler - .Net,"
                  Computer Futures
                ","
                Berlin, Berlin, Germany
              ",On-site,"  Die Position:       Start:  Juli 2022  oder zum nächstmöglichen Zeitpunkt Laufzeit:  18 Monate, Verlängerung/Übernahme möglich Auslastung:  40 Std. / Woche Einsatzort:  Berlin. Remote möglich (50 %)   Vertragsart:  projektbasierte Arbeitnehmerüberlassung       Ihre Aufgaben:         Agile Softwareentwicklung eines Produkts im Immobilienwirtschaft zum Thema Immobilienbewertung Schreiben von qualitativ hochwertigen Codes auf .Net Basis Ergänzungen mit cross-Platfom-Apps   Das bringen Sie mit:       3 Jahre Berufserfahrung in Software Architektur Sehr gute Kenntnisse in .Net-Framework und in C# gute Kenntnisse in jQuery, Angular oder React von Vorteil wäre Erfahrungen in der Implementierung und Betrieb von cloudbasierten Systemen  Bei Interesse schicken Sie mir bitte Ihren aktuellen CV inkl. Jahresgehaltsvorstellungper Mail an m.pfeifferATcomputerfutures.deoder rufen Sie mich unter +49 30 221520589an.    Sollten Sie an der Position nicht interessiert sein bzw. diese Email bereits vorher erhalten haben, dann können Sie diese Nachricht einfach ignorieren. Alternativ können Sie diese auch gerne an Ihre Bekannten bzw. Kollegen weiterleiten, für welche dieses Angebot interessant sein könnte.    Ich freue mich bald von Ihnen zu hören!  "
397,Software Developer for Machine Learning Remote (m/f/d),"
                  bots4you GmbH
                ","
                Cologne, North Rhine-Westphalia, Germany
              ",Remote,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
398,Full Stack Developer (m/w/d),"
                  Expleo Group
                ","
                Hamburg, Hamburg, Germany
              ",On-site," Als Full Stack Developer (m/w/d) bei Expleo unterstützt du unsere Kunden aus der Automobil-, Finanz-, Versicherungs- oder weiteren innovativen Branchen bei der Realisierung qualitativ hochwertiger Software-Projekte.   Expleo ist der zuverlässige Partner für ganzheitliche, integrierte Ingenieurs- und Qualitätsdienstleistungen, ergänzt durch Managementberatung für die digitale Transformation. Durch die Kombination von branchenspezifischem Know-how und technischer Expertise sorgen wir für die ausgewogene Balance zwischen Kreativität und Zuverlässigkeit, die Unternehmen brauchen, um den technologischen Wandel bestmöglich zu nutzen. In mehr als 25 Ländern bringen sich bereits 15.000 Mitarbeiter:innen ein - gestalte auch Du ein Stück Zukunft mit Expleo!   Aufgaben   Entwicklung von Benutzeroberflächen und anspruchsvollen Backend-Softwarelösungen in agilen DevOps-Teams Entwicklung von Microservices für event- und datengetriebene Anwendungen Entwicklung von cloud-native Anwendungen in Umgebungen wie AWS, Microsoft Azure (u.a. mit Serverless Functions) Integration neuer Funktionalität in (Multi-)Cloud-Anwendungen oder hybriden IT-Systemlandschaften Verwendung aktueller Frameworks und Bibliotheken z.B. für Benutzerschnittstellen oder Microservices Analyse der jeweiligen Anforderungen sowie Abstimmung der Ergebnisse im Team und mit dem Kunden Sicherstellung der Softwarequalität durch geeignete Maßnahmen wie Continuous Integration und Unit-Tests Stetiger Austausch und Zusammenarbeit mit Expert:innen, um technologisch „state of the art“ zu bleiben.   Qualifikationen   Du hast ein Abgeschlossenes Studium der Informatik oder eines vergleichbaren Studiengangs Du besitzt mehrjährige Erfahrung in Backend- (Spring Boot, Node.js) und Frontend-Entwicklung (Angular, React oder Vue.js) Du beherrschst bei git mehr als nur die Befehle push und pull Du bist vertraut in der Handhabung einschlägiger DevOps-Tools (z.B. Jenkins, SonarQube, Docker) Tools wie Confluence und Jira sind dir vertraut Du hast einen hohen Anspruch an Softwarequalität (Unit-Tests, Code Reviews, Clean Code) Du kannst Erfahrungen mit Systemarchitekturen (Cloud-Architekturen (AWS, Azure, GCP), Container-Infrastrukturen inkl. Infrastructure as Code, Application Server, Datenbanken etc.) vorweisen. Du weißt, wie man in einem Scrum-Team produktiv zusammenarbeitet Du besitzt sehr gute Deutsch- (mind. C1) und gute Englischkenntnisse und eine deutschlandweite Reisebereitschaft.   Benefits   Bei Expleo setzen wir auf Teamwork, Offenheit, Transparenz und Wertschätzung. Wir rocken unsere Aufgaben gemeinsam in internationalen und multikulturellen Teams, die sich selbst nicht immer ganz so ernst nehmen. Wir bieten Ihnen einen Arbeitsplatz, der Ihre persönlichen Lebensumstände berücksichtigt: Gleitzeit, flexible Homeoffice-Möglichkeiten innerhalb Deutschlands, Sabbaticals und co sind für uns eine Selbstverständlichkeit. Deine Weiterentwicklung liegt uns sehr am Herzen. Wir bieten interne und individuelle Aus- und Weiterbildungsmöglichkeiten und unterstützen dich und deine Karriere auf dem Weg zum Next-Level. Wir wollen dich langfristig begleiten und in dich investieren. Wir haben Lust zu glänzen – aber das können wir nur durch unsere Mitarbeitenden – Du hast täglich die Chance auch deinen Teil zum großen Ganzen beizutragen: Deine Ideen und dein Engagement finden bei uns Gehör und werden honoriert. Wir feiern die Feste wie sie fallen und dies auch gerne gemeinsam. Ob beim Welcome-Day, Mittagspausen an unseren Standorten, unseren diversen Teammeetings, der jährlichen Mitarbeiterveranstaltung, Dienstjubiläen oder den verschiedenen Business-Runs: das soziale Miteinander spielt bei uns eine große Rolle. Bei Expleo wird Mobilität großgeschrieben: jeder hat die Möglichkeit über die Initiative „PS statt Gehalt“ ein Fahrzeug zu bekommen. Für die Liebhaber der frischen Luft gibt es natürlich auch ein Dienstrad. Unsere Kunden können sich nicht nur sehen lassen. Sie gehören zu den TOP-Playern ihrer Branchen, vor allem in den Bereichen Banken und Versicherungen, Automotive, Luftfahrt, Transport und viele mehr. Zudem bieten wir dir eine betriebliche Altersvorsorge, eine dienstliche sowie private Unfallversicherung, die Teilnahme am Corporate Benefits-Programm, Beratungs- und Unterstützungsleistungen des VIVA Familienservices, mind. 28 Tage Urlaub und unzählige weitere Mitarbeiter-Benefits. Du willst mehr über uns wissen? Überzeuge dich selbst! Besuche einfach unseren YouTube-Kanal. Wir freuen uns über deine Bewerbung und darauf, dich persönlich kennenzulernen!  "
