,Title,Company Name,Location,Work Type,Description
88,"Fullstack/Frontend Engineer, Card","
                  FAZZ Financial Group
                ","
                Singapore, Singapore
              ",On-site," About Fazz Financial Group  Fazz Financial Group is a digital financial services group founded in 2016. It is based in Southeast Asia, and is the holding group for over 10 FinTech startups, which includes PayFazz, Xfers, Modal Rakyat, StraitsX, and others.   Fazz Financial Group’s mission is to enable financial access for everyone, especially within Southeast Asia, where 70% of its population is underserved.   Fazz Financial Group has headquarters in Singapore and Indonesia, with 600 staff spread across regional offices in Malaysia, Taiwan, and Vietnam. We are proud to be local and knowledgeable about the region, giving an intimate understanding of Southeast Asia’s financial needs.   As a local group born and bred in Southeast Asia, companies within Fazz Financial Group are among the first Indonesian startups, and one of the many Singaporean startups to be seeded by the prestigious Y-Combinator programme. We are backed by both global and local investors including Insignia Venture Partners, B Capital, BRI Ventures, and many others.   We know how important our mission is to improving the livelihoods of millions of people in Southeast Asia. That's why we're looking for passionate and driven people to join us to accelerate financial access for everyone.   Head to our website to get to know us better: https://fazzfinancial.com/   Our goal is to build a Card Issuing platform for South East Asia to enable merchants to easily create their own debit/credit card products. We are building a zero-to-one product from scratch, presenting plenty of opportunities for potential contribution.   Responsibilities   Work with fellow engineers, product managers and business owners in the team to ensure requirements are sound and are met Design and develop internal tools for business operations, including day-to-day platform management and transaction reporting Build and maintain APIs exposed externally for businesses to issue Visa Cards Integrate with third-party APIs to enable local and global payments for the cards Analyze requirements carefully and solve difficult problems across the platform Build the platform from scratch and impact the architecture positively    Requirements   Bachelor's degree in Information Systems, Computer Science or related field, or equivalent practical experience (preferred). At least 2 years of relevant engineering experience. You enjoy working with both frontend and backend technologies and seek to perfect your coding abilities constantly in both domains. Experience with at least one MVC framework, Python or Golang experience is preferred. Experience with React. Experience with at least one relational database, writing custom queries and designing schemas.    We love reviewing all the applications we receive, but unfortunately, we may not be able to get back to everyone individually. If we’d like to move forward with your application, we’ll definitely be in touch!   Fazz Financial Group is an equal opportunity employer. Individuals seeking employment at Fazz Financial Group will be considered without regard to race, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, physical or mental disability, or any other characteristic protected by applicable laws.   By submitting your application, you agree that Fazz Financial Group may collect your personal data for recruiting, regional organization planning, and related purposes. "
89,Data Scientist,"
                  EVYD Technology
                ","
                Singapore, Singapore
              ",On-site," EVYD Technology is a healthcare AI and Big Data company established with the aim to deliver data-driven solutions to address healthcare issues facing countries in Southeast Asia and beyond.   We are transforming healthcare through Data Intelligence. Our Big Data platform aggregates raw data that reside in disparate information systems and convert them into computable, structured and standardized data so that they could be further processed to derive deep insights and knowledge using natural language processing, machine learning and other AI technologies.   IN BRIEF  Provide data processing, mining, analysis, and modelling in medical domain to support Project deliveries and develop EVYD Core Technology    Key Responsibilities    Perform data pre-processing, feature engineering, and build data science models to address the medical related use case Communicate with internal and external clients to understand business use cases and translate the business problems to relevant data science models and provide analytical solutions Work closely with Data Engineers /Medical Data Specialists to ensure the data science functions were delivered as a full solution with high quality Communicate results to technical and non-technical audience Research, experiment, implement &amp; document the State-of-Art algorithms in medical domains (e.g : NLP, Operational Research, Recommendation Systems, Chatbot, Reinforcement Learning…etc)     REQUIREMENTS  :   Bachelor's degree or above in Computer Science, Mathematics, Data Science, Statistics, Health Informatics, or related fields 2+ years of prior experience as a Data Scientist or in similar roles (number depends on the seniority) Highly proficient in programming languages such as Python and machine learning tools like Jupyter Notebook, TensorFlow, PyTorch etc In-depth knowledge of statistics, machine learning, and deep learning techniques Good analytical and problem-solving skills Faster learner, results driven, able to function independently with minimal supervision Flexible in adapting in a dynamic environment Strong sense of ownership and accountability, with good attention to detail Excellent verbal and written communication skills (Proficient in Mandarin will be a plus) Experience in handling end-to-end machine learning projects in live production environment will be a plus Experience in healthcare company in domains like NLP/Forecasting/Optimization/Recommendation system will be a plus Experience in the use of one or more current analytical / big data technologies such as Azure, AWS will be a plus Excitement about the vision and mission of EVYD    Due to limited capacity, we regret that only shortlisted candidates will be contacted. "
90,Backend Engineer (Python / $10k),"
                  Randstad Singapore
                ","
                Singapore, Singapore
              ",On-site,"  To Succeed In This Role, You Should Have    Min 3 years of backend experience in Python Degree in Computer Engineering/Science or equivalent    About The Job    Write high quality, maintainable code Responsible for Backend design and development Design, develop, and implement applications as well as continuous production of new versions Collaborate with cross-functional teams to define and design new features   Interested candidates, please click 'APPLY'  or send your CV (in MS Word) to xylon.chian(@)randstad.com.sg  EA: 94C3609 | R1984287 | Xylon Chian   Applicants must be fully vaccinated or have a valid exemption in accordance with MOM’s regulations to allow them to enter the workplace. Applicants may be required to share verifiable COVID-19 vaccination documents or proof of a valid exemption at the point of offer. Randstad Pte. Limited and/or the Client reserves the right to withdraw an offer if the applicant fails to provide verifiable COVID-19 vaccination and/or proof of exemption documents. "
91,Front-end Engineer (NFT),"
                  Binance
                ","
                Singapore, Singapore
              ",Remote," Binance is the global blockchain company behind the world’s largest digital asset exchange by trading volume and users, serving a greater mission to accelerate cryptocurrency adoption and increase the freedom of money.   Are you looking to be a part of the most influential company in the blockchain industry and contribute to the crypto-currency revolution that is changing the world?   Responsibility:   Implement new user-facing features in our products. Write client-side code to create super-fast, easy-to-use web-based applications which include website for both desktop, mobile browsers and hybrid in-app pages. Optimize web applications to maximize speed and scale. Build libraries and frameworks that support complex web applications, speedup development efficiency and improve code quality. Stick and establish standard of SDLC to build world class frontend infrastructure.    Requirements:   Has a Bachelor’s/Master’s degree in computer science, engineering or equivalent industry experience. Minimum 3+ years developing production JavaScript code and strong knowledge of React. JSUnderstanding of state-management patterns such as Redux, Flux or similar. Proven track record of delivering projects with high quality UI. Experience in developing responsive web sites for diverse clients from high powered desktop computers to small footprint mobile devices. Experience with modern front-end technologies (styled system, web-pack etc).    Working at Binance   Do something meaningful; Be a part of the future of finance technology and the no.1 company in the industry Fast moving, challenging and unique business problems International work environment and flat organisation Great career development opportunities in a growing company Possibility for relocation and international transfers mid-career Competitive salary Flexible working hours, Casual work attire  "
92,Business Data Scientist,"
                  Manpower Singapore
                ","
                Singapore, Singapore
              ",On-site,"  Job Description    Develop analysis using Spatial Analytics which utilizes locational coordinates, topological, geometric, or geographic properties to generate further insight from data. Utilises Geographic Information Systems (GIS) technology as the preferred technology of the client to understand the relationship, size, shape, distance, distribution etc. of an entity. Perform requirement gathering and lead requirement gathering with stakeholders Perform solution architecture and analysis based on business challenges Collaborate with stakeholders to determine data collection needs and appropriate data resources for specific projects or initiatives Responsible for development, deployment and sustainment of advance analytical algorithm and data model Contribute to advance data/analytics strategy and roadmap activities Evaluate and recommend other database &amp; analytics technologies - cloud technologies, machine learning, artificial intelligence, BI tools, connectors, and accelerators Participate in special projects and performs other duties as assigned    Requirements    Master's degree in data science/ Business Data analytics in Information Technology, Computer Science, Electronics and Communication Engineering or equivalent field. At least 6yrs of solid experience in Data Analysis and Data Science with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc. With solid experience in Spatial Analytics (Expert Level) also a known Subject Matter Expert with deep knowledge in more than one focus area and regularly mentors and works to develop the abilities of others Data Science / Data Modelling Expertise: good understanding / working knowledge of statistical analysis and modelling, machine learning, pattern recognition, data visualization This role participates in various external communities to gain industry insights and emerging technical developments which are translated into potential opportunities for the organization. Decisions within this role are used by executive level management as input into long-term business strategies, staffing and talent development and external partnerships (e.g., gold partner with a vendor, co-development). 6 years of experience in Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK technology   Rojo Lani Alinas EA License No.: 02C3423 Personnel Registration No.: R1108334   Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.manpower.com.sg/privacy-policy "
93,Data Scientist,"
                  FAZZ Financial Group
                ","
                Singapore, Singapore
              ",On-site," About Fazz Financial Group  Fazz Financial Group is a digital financial services group founded in 2016. It is based in Southeast Asia, and is the holding group for over 10 FinTech startups, which includes PayFazz, Xfers, Modal Rakyat, StraitsX, and others.   Fazz Financial Group’s mission is to enable financial access for everyone, especially within Southeast Asia, where 70% of its population is underserved.   Fazz Financial Group has headquarters in Singapore and Indonesia, with 600 staff spread across regional offices in Malaysia, Taiwan, and Vietnam. We are proud to be local and knowledgeable about the region, giving an intimate understanding of Southeast Asia’s financial needs.   As a local group born and bred in Southeast Asia, companies within Fazz Financial Group are among the first Indonesian startups, and one of the many Singaporean startups to be seeded by the prestigious Y-Combinator programme. We are backed by both global and local investors including Insignia Venture Partners, B Capital, BRI Ventures, and many others.   We know how important our mission is to improving the livelihoods of millions of people in Southeast Asia. That's why we're looking for passionate and driven people to join us to accelerate financial access for everyone.   Head to our website to get to know us better: https://fazzfinancial.com/   About The Team  FFG’s newly-formed data science team focuses on leveraging data to create solutions for an inclusive financial ecosystem in Southeast Asia to improve the lives of millions. In FFG, data science is the key to a safe and easy-to-use all-in-one financial platform for our users. The team’s scope includes many aspects of the business, including areas related to customer onboarding, financial profiling, risk assessment, fraud detection and prevention, customer service, etc. We aim to build a platform that opens up a wide range of financial services to all our users while simultaneously protecting them as well as our business from the ensuing risks.   Roles and Responsibilities   The team will research and apply data science techniques to create solutions to the challenges faced by the business. We will combine expertise from multiple disciplines of data science, including graph analytics, computer vision, anomaly detection, etc. to build the solutions. You will work closely with other data scientists, and other members of the data, engineering, and product teams to develop data science solutions for the business. These solutions will often take the form of machine learning models that are deployed to production, but may at times be delivered in different ways. Some tasks that you will work on include: Exploring data and generating insights for a defined problem, and engineering new features from the data Researching the latest approaches and technologies to be tested and applied to the problem at hand Experimentation with different machine learning models, and designing experiments to test the effectiveness of the models Working with machine learning engineers to deploy a model into production and creating mechanisms to track the models’ online performance    What we’re looking for   BS/MS Degree in Math, Statistics, Computer Science, or Engineering Hands-on experience with machine learning model development in python, preferably have deployed and maintained such models in production Experience and deep understanding of SQL, Python programming, Machine learning models such as random forests, gradient boosted trees or neural networks Knowledge and experience in at least one of the following areas will be an advantage: Computer Vision, Fraud detection, marketing analytics Thrive in a collaborative environment    Nice to haves   Experience with Graph Analytics Relevant experience in Payments, Retail or Consumer Financial Services Familiar with Google Cloud Platform    We love reviewing all the applications we receive, but unfortunately, we may not be able to get back to everyone individually. If we’d like to move forward with your application, we’ll definitely be in touch!   Fazz Financial Group is an equal opportunity employer. Individuals seeking employment at Fazz Financial Group will be considered without regard to race, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, physical or mental disability, or any other characteristic protected by applicable laws.   By submitting your application, you agree that Fazz Financial Group may collect your personal data for recruiting, regional organization planning, and related purposes. "
94,Mobile Application Developer,"
                  WSAudiology
                ","
                Singapore, Singapore
              ",On-site," To deliver on our purpose to make wonderful sound part of everyone’s life  , we are strengthening our capabilities with an additional, passionate and purpose-driven Mobile Application Developer  in Singapore.   The Role   You’ll implement functionality used in our Apps as a core component as a member of a self-organized scrum team You’ll be responsible for the entire software lifecycle, from requirements analysis up to delivery (including design, implementation, test automation, integration and deployment, maintenance) You’ll coordinate functionalities, technical concepts, and interfaces with internal and external cooperation partners, product owners, or neighboring development teams (partly in Denmark, India, or Germany) You’ll use the latest technologies and tools in an agile process environment (Scrum) developing prototypes and core components for future generations of hearing aids Observing and analyzing trends in mobile applications    Candidate Profile   Knowledge software development methods and practices (Scrum or Kanban, Pair or Mob Programming, Clean Code Principles, TDD) Experience in multi-platform development (Android, iOS) with Xamarin and cloud-based back-ends, ideally with C # and .NET    The corporate language is English, so you need to be fluent in English, both verbally and in writing.   About WSA  Formed in 2019 through the merger of Sivantos and Widex, WS Audiology combines over 140 years of experience in pioneering better solutions to help people with hearing loss. With a passion for impact, our 11.000 employees are committed to achieving our purpose: wonderful sound for all. With brands like Signia, Widex, Audio Service, Rexton, and Vibe, and with diverse assets across wholesale, retail, online, managed care, and diagnostic solutions, we are active in over 125 markets. Going beyond together, we achieve annual revenues of around EUR 2 billion.   WSAudiology Singapore  is one of our two head offices and a major manufacturing and R&amp;D hub, employing more than 1,300 people across a variety of functions. Here, we design and develop state-of-the-art behind-the-ear hearing solutions. We value your career and personal development by ensuring that you are equipped with skills for success.   Join us  and be part of our Research &amp; Development Software Engineering Team today! "
95,Data Scientist,"
                  Shift Technology
                ","
                Singapore, Singapore
              ",On-site," At Shift Technology, we’re transforming insurance with AI. We help insurers fully automate more claims, deliver a great customer experience while protecting against risk and accurately identifying suspected fraud, making internal teams more effective and improving financial performance.   Since our launch in 2014 in Paris, we've raised over $320M with Tier 1 investors, opened offices in Boston, Tokyo, Singapore, London, Madrid, Mexico, Hong-Kong, and Sao Paulo, and currently work with more than 80 of the world’s leading insurers. If you are excited about joining a fast-growing insurtech innovator with a passion for excellence and global culture, Shift is the place for you.   Shift Technology offers a unique opportunity to brilliant candidates to accelerate their careers in data science   Data scientists work on a broad range of subjects, acquiring a lot of technical and professional experience in data science, data engineering, coding, business understanding and client interactions; skills invaluable in any career. Our company is small enough that each person’s achievements have an impact on overall performance, yet big enough to be a world leader in our domain. We are a fast growing company, the best contributors will grow to managerial or product tech lead positions much more rapidly than in bigger companies    YOUR ROLE     It Is a Hands-on Job, Expect To Be Doing Everything You Can Imagine From The Technical Side In An AI Company    The data science team is in charge of technically delivering the Shift products to clients, the key role in the success of our projects with clients.   Implementation of the data engineering, usually from client extracts to the insertion of the data in our data stores (SQL, ElasticSearch) Developing, testing, tuning models and putting them in production for tasks such as fraud detection and automation detection in complex environments. Automate key business tasks by implementing them in our production process framework in C# Conduct meetings with clients and interact with external stakeholders, whether it is direct user feedback, presenting business cases or defining the roadmap of evolutions for that client   You will actively participate in the definition and development of our suite of products on fraud detection, anti-money laundering and claim automation, working on various data types such as structured data, free text, documents and images.    What We Are Looking For    As a result of the range of the role, we are looking for people with diverse skills and proficiencies to help make our customers successful.We are open to people not having exactly all of the required skills, but in each one of those they must be willing to build expertise.    As a Result, We Expect Data Scientists To Be    Code-savvy, either by having a degree in computer science and/or having developed some apps with actual users, or by willing to spend a lot of time practicing. Writing scripts for models and notebooks is not enough at Shift, we thrive on people who can write maintainable, production-quality code that will run everyday without breaking. AI-savvy, either by having a degree in machine learning and/or statistics or be looking to work on those subjects. Having a clear understanding of statistics and machine learning problems, tasks and common resolutions is important to communicate internally and explain to the client how the product is working. Client facing. You will need to be comfortable, clear and professional when talking to clients during meetings and by email. Expect to talk with a client every other day and grow your communicational and presentational skills! Business smart. We don’t expect candidates to know the insurance sector, but we want people who can learn and master the business aspects of our products English speakers. We are an international company with offices in many countries and 40+ nationalities, the Shift working language is English. Fluent in a language spoken in South East Asia: of preference Malay or Thai. Additionally Indonesian, Mandarin, or Cantonese.    EEO Statement     At Shift we thrive to be a diverse and inclusive workforce. We hire and trust people without regard to race, color, religion, marital status, age, national or ethnic origin, physical or mental disability, medical condition, pregnancy, genetic information, gender identity or expression, sexual orientation, or other non-merit criteria. Shift is proud to be an Equal Opportunity Employer.    Shift Technology does not accept unsolicited CVs from recruiters or employment agencies in response to the Shift Technology Careers page or a Shift Technology social media post. Shift Technology will not consider or agree to payment of any referral compensation or recruiter fee relating to these unsolicited CVs. Shift Technology explicitly reserves the right to hire those candidate(s) without any financial obligation to the recruiter or agency. Any unsolicited CVs, including those submitted directly to hiring managers, are deemed to be the property of Shift Technology.  "
96,Software Developer,"
                  Fusion Worldwide
                ","
                Singapore, Singapore
              ",On-site," Position Summary:  At Fusion Worldwide, we are dedicated to helping our customers overcome their biggest electronic component supply chain challenges. Coming on the heels of massive growth, we are looking for a Software Developer to be part of a development team working on our proprietary software system. This is a great opportunity to help a growing global company utilize cutting edge technology to solve high value business problems. Our current systems are currently based on a combination of a Win Forms-based front end and .NET web service with SQL Server-based back end. We will be evolving to a Blazor-based front end in the medium-term future and expect developers to be part of this evolution.   Fusion needs a developer to create a new subsystem in our enterprise application called RMS. This new project relates to the processes used in our recently-acquired Singapore test facility so you will be working closely with these people as well as the US-based development group.   What We Can Do For You   Opportunity to join a global and rapidly growing company in the electronic components industry Be part of the evolution to a Blazor-based front end Be the subject matter expert to role out Asia region IT Projects Collaborative and motivated team in strategic locations around the world     What you can do for us &amp; Who we are looking for    Strong Experience Required:   C# language and Visual Studio Win Forms-based application development Developing, optimizing, and debugging applications and/or services under the .NET framework MS SQL Server: proficiency with writing, understanding, and optimizing SQL code XML proficiency required    Bonus points if you have:   Back-end coding, including web services Integration with external platforms/services, etc. REST / JSON 3rd-party toolkits such as TELERIK Bachelor’s Degree in Computer Science (or related field) or equivalent experience 3+ years of software experience    Benefits:   Medical and Dental benefits State of the Art Open Concept Working Environment Collaborative and Motivated Team Attire: Smart Casual Walking distance from Tai Seng train station    We regret that only shortlisted applicants will be notified.  "
97,Data Scientist,"
                  Michael Page
                ","
                Singapore, Singapore
              ",On-site,"  Excellent Salary Package|Great Learning Opportunities    About Our Client  Our client is one of the world's largest suppliers of aerospace and defence products, headquartered in the US.   Job Description  As a Data Scientist, you will be responsible for the following:   Understanding and solving identified business problems from curated data sets and subsequently designing analytic solutions Working with engineering teams to improve data collection procedures Processing, cleaning, verifying, and investigating the integrity of data Conducting data exploration, feature engineering, visualisation and developing models Modelling validation and deployment preparation with engineering team    The Successful Applicant  As a successful candidate, you will have a bachelor's degree in Statistics, Mathematics, Artificial Intelligence, Machine Learning, or relevant fields with experience in working with AI, ML and Data Science. You will also have extensive knowledge in statistical methods and data mining. Experience with analytic tools and languages such as Python scikit-learn, R, SAS ML or equivalents, experience with Spark, H2O or other Hadoop based frameworks and experience with Cloud base AI/ML tools and data analytic tools in Azure or AWS is a great advantage.   What's On Offer   Competitive Benefits Career Growth Opportunities    Contact: Vanisha Bharwani  Quote job ref: 4215211  "
98,Fullstack Software Engineer,"
                  Zühlke Group
                ","
                Singapore, Singapore
              ",On-site," Software Engineering   Your job.  Live your passion for software development in exciting customer projects and be inspired by your colleagues’ enthusiasm. As a full-stack software engineer, you will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions. Your job will involve working closely with clients to develop, test, and ship software that meets their needs. You will efficiently and competently solve complex software challenges. Continuous further development and active knowledge exchange mean that you will be working with the latest methods and tools to stay up to date with the latest trends.   Our reputation is fundamental to our business, so our culture emphasizes quality, reliability and respect. We value learning new technologies and skills, thus, you will get a generous budget to attend conferences, participate in certified courses, and our annual technical camp is a lot of fun.   Your talent.   You have a degree in computer science or an equivalent related field (bachelor's/master's). You have proven expertise in the JavaScript ecosystem and used frameworks like ReactJS and Angular where you apply your in depth knowledge in JavaScript and/or TypeScript. You leverage your development workflow with tools like npm, webpack and Node.js. You have multiple years of experience with state-of-the-art web architectures and enjoy developing modern web applications. You value high quality code and you want to satisfy your thirst for knowledge of the latest technologies every day. You have professional experience in Java or the .NET stack for at least 3-4 years. You have a thorough knowledge of build and deployment of Full Stack applications, including practice with automated testing frameworks like Selenium, Jasmine or similar tools. You have professional experience working in an agile development environment. Ideally, you are a certified SCRUM developer or master. You have strong communication skills and like making decisions.   Permanent   100%   Singapur   Jetzt bewerben "
99,Full Stack Web Developer,"
                  Cornerstone Global Partners (CGP)
                ","
                Singapore, Singapore
              ",On-site," Job Description  Main Responsibilities   Build and support high-performance, high-availability, responsive Web Applications Conduct system analysis and development, with limited support from professional staff, to keep our systems current with changing technologies Responsible for analysis of current programs, including performance, diagnosis, and troubleshooting of problem programs, and designing solutions to problematic programming to comply with policies &amp; SOP Meeting SLA resolved &amp; response and achieve KPIs. Be ahead of solution and technology functionalities in e-commerce Working in agile to achieve timely and quality delivery Analyse, design, develop and extend Content Management Systems and Web Applications    Requirements   Degree in Computer Science/IT related or Diploma in Computer Science/IT At least 3 years of relevant experience Desirable Traits Keeping abreast of IT existing &amp; emerging features of the web systems. Good Verbal and Written Communication. Essential knowledge in information technology, analytical software and database programs, operating systems, and computer hardware platforms. Experienced in Angular, ASP.NET Core, HTML, CSS, SCSS, Typescript, JSON, JavaScript, SQL, AWS Lambda, VueJS, NPM Analytical and problem-solving skills    To apply, please send your updated CV to Audrey Teo at audrey.teo@cornerstoneglobalpartners.com  , quoting the job title or Click Apply Now.   Due to an anticipated high volume of applicants, we regret that only shortlisted candidates will be notified. "
100,"Software Engineer, Backend - APEX","
                  Grab
                ","
                Singapore, Singapore
              ",On-site," Job Description:   Life at Grab:  At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.   Team: APEX  Automation and Platform Excellence (APEX) is building products and services such as: frameworks, libraries and primitives for fellow engineers, so that they can deliver product features more quickly. Some folks and companies would recognise this as a ""Platform Engineering Team"", others might call it “Developer Experience” and that is what we do. We aim to bring joy, delight and excellence into the day to day work of Grab engineers.   Get to know the Role:  As such, we are seeking talented &amp; passionate Engineers to join our team, you will have opportunities to work on multiple backend service clusters as well as participating in machine learning pipelines. It is very important that our team member take initiatives to identify problems, and have the right mindset and skill sets to solve them.   The day-to-day activities:   Work with engineering team on designs/architectures geared towards scale, performance and high availability. Design and write with the cutting edge GO language to improve the availability, scalability, latency, and efficiency of Grab's range of services Participate in code and design reviews to maintain our high development standards Engage in service capacity and demand planning, software performance analysis, tuning and optimization Collaborate with product and experience teams to define and prototype feature specifications Process real-time transaction and telematics data at scale to build new Safety features Work with Data Scientist team to implement models in real-time, testing and monitoring the system Build technologies to test and validate insights via rapid experimentation and deployment   The must haves:   A degree in Computer Science, Software Engineering, Information Technology or related fields Strong Computer Science fundamentals in algorithms and data structures Familiarity with running large scale web services; understanding of systems internals and networking are a plus Strong understanding of system performance and scaling Possess excellent communication, sharp analytical abilities with proven design skills, able to think critically of the current system in terms of growth and stability You can be a good coder in any language (C++, C, Java, Scala, Rust, Haskell, OCaml, Erlang, Python, Ruby, PHP, Node.JS, C# etc.), but willing to work on Golang   Tech Stack  Our core services tech stack consists of Golang with Redis, MySQL, DynamoDB, Elasticsearch data stores as well as HAProxy load balancers. They all run on the AWS cloud infrastructure with auto-scaling abilities. We use GitHub for our code repository and we adhere to the basic Continuous Delivery tenets utilising a host of tools to support our release pipeline and code quality.   We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.  If you share our vision of driving South East Asia forward, apply to join our team today.   Get to know Grab:  Grab is more than just the leading ride-hailing and mobile payments platform in Southeast Asia. We use data and technology to improve everything from transportation to payments and financial services across a region of more than 620 million people. We work with governments, drivers, passengers, merchants, and the community, to solve critical problems in Southeast Asia.   Grab began as a taxi-hailing app in 2012, but we have since extended our product platform to include GrabCar, GrabShare, GrabBike, GrabHitch, GrabExpress, GrabFood, GrabCoach, GrabShuttle, GrabCycle. We recently launched our fintech platform – GrabFinancial, which consists of payments, lending and insurance. Our latest addition is GrabVentures, an in-house incubation platform. We are focused on pioneering new commuting and payment alternatives for drivers and passengers with an emphasis on convenience, safety, and reliability. Currently, we offer services in 8 countries.   Our R&amp;D offices are in Singapore, Seattle, Beijing, Bangalore, Jakarta and Vietnam. We aspire to unlock the true potential of Southeast Asia and look for like-minded individuals to join us on this ride.   If you share our vision of driving South East Asia forward, apply to join our team today.  "
101,Software Engineer (Junior),"
                  DXC Technology
                ","
                Singapore, Singapore
              ",On-site,"  Job Description    Participates as a member of the development team. Completes development of units with designs prepared by more senior developers. Participates in code reviews. Prepares and executes unit tests. Applies growing technical knowledge to maintain a technology area (e.g. Web- site Development). May perform unit design. Applies company and 3rd party technologies to software solutions of moderate complexity. Configures end-user or enterprise systems designed by more senior technologists.    Requirements    Min 1 year of Java experience and knowledge or skills in : code writing using languages such as .Net, C#, VB.net AND/OR J2EE, Java, PL/SQL, Java Struts, Spring, Hibernate Enterprise framework including Agile Development environments and/or Application Servers like WebSphere. Good understanding of modern software development and testing methodologies, scripting and tools. Familiarity with RDBMS databases such as Oracle will definitely be helpful. The ideal candidate must be a Singapore citizen or Permanent Resident with a Bachelor’s degree or Diploma in Computer Science, Computer Engineering, or relevant fields in order to meet the project requirements of the client.   "
102,Frontend Developer (JS/React),"
                  Encora Inc.
                ","
                Singapore, Singapore
              ",On-site," The team interacts directly with traders and business owners to capture new requirements, design and implement innovative solutions in an agile environment.   Job Description:   Design, build, test and deploy new solutions / features Communicate and liaise with key business and IT stakeholders Continuously drive and improve the system    Required Experience and skills:   Profound hands on JavaScript programming skills Deep knowledge of current JavaScript frameworks (ReactJS) and technologies (Typescript, Node.js) Understanding of Unix Operating system and bash scripting Excellent decision-making and problem solving skills Work experience in the financial industry preferable Very good English and communication skills Team player Ability to work in an agile environment 8 years – 15 years of relevant direct experience  "
103,Full Stack Developer,"
                  AVE-Promagne Business Solutions
                ","
                Singapore, Singapore
              ",Remote," We are a HR tech company   We partner with stealth mode and high-growth startups and market-leading small/medium enterprises to help them with growth prospects, organizational effectiveness and premium consulting   The Role  What will I be doing?   Leading parts of the product development from inception to launch, and own large parts of the product and its features. Working closely with our product and design teams to build products with the goal of delighting and increasing the success of our customers, in a very iterative fashion. Architecting, building, testing, and releasing features with the highest quality. Automating everything that an engineer should not work on   Feel free to apply even if you feel unsure about whether you meet every single requirement in this posting. As long as you're a quick learner, and are excited about changing the status quo for tech recruitment, we're happy to support you as you come up to speed with our tech stack.    Perks    Flexible vacation. Flexible work times. Work from anywhere. Equipment you need to do your job Health Insurance Attractive ESOPs    What Our Selection Process Looks Like    Initial screening round. Technical round with our engineers. Technical Interview with our CTO   Ideal Profile  Some one with great basis of algorithm, data structures, RDBMS. Someone who is very strong in programming and learning new technologies.   What do I need?   3+ years of industry experience in a software engineering role, preferably building a SaaS product. You can demonstrate significant impact that your work has had on the product and/or the team. Deep knowledge of a high-level programming language (Such as Java, JavaScript, Go, Python, etc.) but it doesn’t need to be a language that we use here! Great people are effective and learn what we use quickly (or introduce us to better ways of working) Good understanding of web fundamentals (JavaScript/HTML/CSS) and exposure to one or more Front End stacks (such as React, VueJS, Svelte, Angular etc) Experience in working with cloud infrastructure on AWS, Google Cloud and the likes. Good to have: experience in scalable distributed systems. Willingness to quickly learn and use new technologies. Extremely data-driven. Work with and solve problems of very complex nature and enjoy doing it   What's on Offer?   Great work environment Excellent career development opportunities Flexible working options  "
104,Data Scientist,"
                  Michael Page
                ","
                Singapore, Singapore
              ",On-site,"  Permanent Position|Excellent Salary Package    About Our Client  Our client helps banks and insurers make sense of their data and their customers' needs by building tech products and software that improve the insurance experience for end consumers, and help businesses perform better.   Job Description  As a Data Scientist, you will be responsible for:   Increasing Data Science knowledge (survival analysis, interpretability, etc.) Spreading data science knowledge within the organisation Developing and managing advanced statistical, predictive, and machine learning models as well as providing technical services to a growing cross-functional team of data scientists, software engineers underwriters, and actuaries Helping to innovate processes such as underwriting or claims by creatively applying cutting edge data science techniques Participating in cross-countries projects to bring our expertise and develop cutting-edge analytic solutions  The Successful Applicant  As a Successful Candidate, You Will Have The Following   Master's degree in Science (Ph.D. is a plus), Technology, Engineering, Mathematics, Computer Science, Actuarial or similar quantitative field 2+ years' professional experience in data science with strong programming capacities and advanced knowledge of text mining, artificial intelligences, and supervised/unsupervised machine learning techniques Deep understanding (academic knowledge) of predictive modelling concepts, machine-learning approaches Expert knowledge of common data science programming languages such as Python (preferred) or R  What's on Offer   Exposure to New Technologies Growth &amp; Leadership Opportunities  Contact: Vanisha Bharwani  Quote job ref: JN-102021-3610851  "
