,Title,Company Name,Location,Work Type,Description
108,Software Engineer - Big Data Processing (Anti-Fraud),"
                  Shopee
                ","
                Singapore, Singapore
              ",On-site," We are a group of software engineers who take coding seriously and understand programming as a science. We are responsible for the design and implementation of the services / systems / platforms with high performance, high availability and high scalability. We constantly dive into the deep layer of the code to identify and solve problems.  Job Description:   Participate in the design and development of intelligent risk control and decision engine system Participate in the design and development of real-time/offline data, support the data application Design and develop the core services of the system Responsible for guiding engineering members, reviewing the design and R&amp;D quality of engineers Fast complete system prototype and technical solution design based on business requirements from product managers Design and implement tools that help improve system stability and efficiency    Requirement:   Bachelor's or higher degree in Computer Science or related fields 3 years or more hands-on experience in data warehouse modelling, ETL design and development, data processing, and data model Experience in the design and development of big data computing, data quality analysis and analysis engines is preferred. Strong knowledge of at least one of the programming languages: Go, Python, Java Strong knowledge of the distributed system development, experience on Hadoop / Storm / Hive / Hbase / Spark / flink Familiar in computer science basics (Data Structure and Algorithms, Operating System, Computer Network, etc.) Be familiar with design, optimisation and use of MySQL database and middleware Excellent expression ability, good at communication and teamwork Able to learn fast and have strong analysis ability  "
109,Data Warehouse Engineer,"
                  Binance
                ","
                Singapore, Singapore
              ",Remote," Binance is the global blockchain company behind the world’s largest digital asset exchange by trading volume and users, serving a greater mission to accelerate cryptocurrency adoption and increase the freedom of money.   Are you looking to be a part of the most influential company in the blockchain industry and contribute to the crypto-currency revolution that is changing the world?   We are looking for a seasoned Big Data data warehouse engineer. The candidate will build efficient big data data warehouse service to support various data applications that meet business needs.   Responsibilities   According to the company's data warehouse specifications and business understanding, build a universal and flexible data warehouse system that can quickly support the needs and reduce repetitive development work effort. Data model design, development, testing, deploy, online data job monitoring and the ability to quickly solve complex problems, especially the optimization of complex calculation logic and performance tuning, etc. Participate in Data governance, include the construction of the company’s metadata management system and data quality monitoring system. Participate in technical team building and learning growth, and contribute to the team’s overall knowledge accumulation and skill improvement.    Requirements   5+ years experiences of data lake and data warehouse design and developement experience. Deeply understanding about data warehouse modeling and data governance. Solid knowledge of data warehouse development methodology, including dimensional modeling, information factory and onedata, etc. Proficient in Java / Scala / Python (at least one language) and Hive &amp; Spark SQL programming languages. Familiar with an OLAP technology (such as: kylin, impala, presto, druid, etc.). Proficient in Big Data batch pipeline development. Familiar with Big Data components including but not limited to Hadoop, HIve, Spark, Delta lake, Hudi, Presto, Hbase, Kafka, Zookeeper, Airflow, Elasticsearch, Redis, etc. Experiences with AWS Big Data services is a plus. Clear mind, with good business requirement understanding, analysis, abstraction and system design capabilities. Have strong team collaboration attitude and develop partnership with other teams and business. Those who have experienced data volume above PB level in Internet companies and solve difficult production issues are preferred. Be optimistic, ability to adapt quickly to meet new challenges and quick to respond against incidents.    Working at Binance   Do something meaningful; Be a part of the future of finance technology and the no.1 company in the industry Fast moving, challenging and unique business problems International work environment and flat organisation Great career development opportunities in a growing company Possibility for relocation and international transfers mid-career Competitive salary Flexible working hours, Casual work attire  "
110,Junior Software Engineer,"
                  SHIELD
                ","
                Singapore, Singapore
              ",On-site," SHIELD is the world’s leading risk intelligence company, empowering online businesses to stop fraud, build trust, and drive growth. Powered by the latest AI technology, SHIELD combines cutting-edge device fingerprinting with its proprietary Global Intelligence Network to detect new and unknown fraud threats in real time. SHIELD offers a range of solutions that span device fingerprinting, enterprise-grade protection, ad fraud prevention, and alternative credit risk intelligence. With offices across the globe and customers on every continent, SHIELD is rapidly achieving its global mission - to shield the world from all online fraud.   Responsibilities  As a Junior Software Engineer, you will gain first-hand experience working on both frontend and backend alongside the mentorship of top engineers to gain invaluable insights on building a scalable and high performance software platform. We are looking for talented and passionate fresh graduates who are proactive in learning new skills and have the drive to step out of their comfort zones and experiment with new methods to solve problems. There will be many opportunities to explore new tech stacks and to work on advanced technologies.   Design and build a dashboard that communicates security insights to clients in a concise and effective manner Design, construct and maintain client-facing and internal tools that are easy to use Collaborate with internal teams to create wireframes, prototypes, and mockups for existing product enhancements, as well as new features and products Collaborate with internal teams to constantly develop, monitor and optimize our products Work with internal teams to explore and create new design/architectures for better scaling and performance of back-end services Conduct and participate in code and design reviews to achieve and maintain high development standards    Requirements   Minimum Bachelor Degree in Computer Science, Software Engineering or related fields Role is open to fresh graduates Passionate about innovating, learning new skills and technology In-depth understanding of computer science fundamentals (data structures and algorithms, operating systems, networks, databases, etc) Strong and hands-on experience with one or more of the following tech stacks: React, Node.js, Go, Python, C++, Java Experience with relational databases like MySQL is a plus Comfortable working on frontend and backend tasks  "
111,"Software Engineer, Backend - Deliveries","
                  Grab
                ","
                Singapore, Singapore
              ",On-site," Job Description:   Get to know our Team  When you’re an engineer at Grab, you are part of the heart and soul of the company. Our passion is anchored in our work, and this is reflected in the impact we make on millions of lives daily. The deliveries mart tech family is responsible for mart verticals at Grab including autotrophy and marketing. We are one of the most potential departments. We adopt a microservice architecture on the backend and utilize various frontend techniques (e.g. IOS, ADR, Flutter, and Web) to serve our end users (e.g. Consumers, Drivers, Merchants, and Business Partners) across seven countries. We proactively generalize our microservices into platforms to improve the speed to market of new products. We follow an adaptive system principle, in which systems keep improving upon different feedback signals without human intervention.   The day-to-day activities   Design and write with the cutting-edge GO language to improve the availability, scalability, latency, and efficiency of Grab's range of services. You will be involved in code and design reviews to maintain Grab's development standards. You will engage in service capacity and demand planning, software performance analysis, tuning, and optimization Participate in code and design reviews to maintain our high development standard You will partner with other engineering teams to explore and create new designs/architectures geared towards scale and performance. You will have opportunities to collaborate with product and experience teams to define and prototype feature specifications. Work closely with the infrastructure team in building and scaling back-end services and performing root cause analysis investigations. You are responsible for designing, building, analyzing, and fixing large-scale systems. Debug and modify complex production software   The Must-Haves   You have Heart, Hunger, Honour and Humility You have the continuous desire to learn new things and embrace the latest technologies You have a degree in Computer Science, Software Engineering, Information Technology, or related fields. You possess solid Computer Science fundamentals in algorithms and data structures. You have a sound understanding of system performance and scaling. You can be a good coder in any programming language, but willing to work on Golang. You are passionate about building products, features, and platforms to accelerate business growth. Prior experience in building software systems for food delivery businesses will be a bonus.  "
112,Database Engineer,"
                  GlobalTix
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
113,Fullstack Software Engineer,"
                  Zühlke Group
                ","
                Singapore, Singapore
              ",On-site," Software Engineering   Your job.  Live your passion for software development in exciting customer projects and be inspired by your colleagues’ enthusiasm. As a full-stack software engineer, you will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions. Your job will involve working closely with clients to develop, test, and ship software that meets their needs. You will efficiently and competently solve complex software challenges. Continuous further development and active knowledge exchange mean that you will be working with the latest methods and tools to stay up to date with the latest trends.   Our reputation is fundamental to our business, so our culture emphasizes quality, reliability and respect. We value learning new technologies and skills, thus, you will get a generous budget to attend conferences, participate in certified courses, and our annual technical camp is a lot of fun.   Your talent.   You have a degree in computer science or an equivalent related field (bachelor's/master's). You have proven expertise in the JavaScript ecosystem and used frameworks like ReactJS and Angular where you apply your in depth knowledge in JavaScript and/or TypeScript. You leverage your development workflow with tools like npm, webpack and Node.js. You have multiple years of experience with state-of-the-art web architectures and enjoy developing modern web applications. You value high quality code and you want to satisfy your thirst for knowledge of the latest technologies every day. You have professional experience in Java or the .NET stack for at least 3-4 years. You have a thorough knowledge of build and deployment of Full Stack applications, including practice with automated testing frameworks like Selenium, Jasmine or similar tools. You have professional experience working in an agile development environment. Ideally, you are a certified SCRUM developer or master. You have strong communication skills and like making decisions.   Permanent   100%   Singapur   Jetzt bewerben "
114,Software Engineer #52073,"
                  Anradus Pte Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
115,"Software Engineer, Software Engineering","
                  NCS Group
                ","
                Singapore, Singapore
              ",On-site,"  Responsibilities    Project Delivery   Analyse process/program specifications &amp; translate specifications to program codes, conforming to program guidelines and programming best practices Make changes to configurable items, which include hardware, software, documentation, etc. It covers configuration management planning, configuration identification, configuration controls &amp; audits Develop unit test package, execute tests &amp; document test results to ensure the quality of the program Assist in the integration testing, system testing, User Acceptance Test (UAT) &amp; implementation activities to fix the reported problems/bugs of the system to ensure the smooth execution of programs in the production environment Investigate all reported problems/errors &amp; initiate amendments &amp; testing so that the system can operate correctly &amp; efficiently Prepare &amp; maintain up-to-date system documentation. Analyse functional requirements to translate into application design using established design methodologies and guidelines Ensure codes comply with NCS security guidelines    Teamwork   Work with team lead to ensure design and programme codes conform to architecture and design standards, and that design satisfies functional and system requirements Participate in requirements gathering; work with Business Analysts in reviewing and refining functional specifications Participate in peer reviews to improve project quality     The Ideal Candidate Should Possess    1 to 4 years of working experience in developing and delivering application software Possess relevant system development / maintenance experience using .JAVA-related technologies Possess initiative and disposition with a strong commitment and orientation towards results and high-quality standards Strong problem-solving skills and ability to think out of the box Team player with strong communication and interpersonal skills Self-motivator with a positive attitude and with high energy Customer focused Proficient in written and spoken English Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent  "
116,"Software Engineer, Mobile (Android)","
                  Grab
                ","
                Singapore, Singapore
              ",On-site," Job Description:   Life at Grab:  At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.   Get to know our Team  :   When people talk about Grab, they generally refer to the apps that we develop, optimize and maintain. With all eyes on us, you’ll be treated as a hero when you deliver according to our high expectations. Our mobile engineering team is a large international group of highly talented developers who strive for quality and innovation. You’ll be working in an agile and test-driven development environment. Apart from developing new features, platforms and maintaining existing products, you also trial and evaluate new mobile technologies.   We are continuously looking to innovate our transportation and payment platforms, which requires the help of top-notch Android engineers. Our production scale is massive. We process thousands of bookings a day and regularly see hundreds of millions of traffic data per month. When you push out new code millions of people will see what you made within seconds. Operating on this level is hard but deeply rewarding.   Get to know the Role  :   Work closely with the Product, UX/UI and Backend teams to design, build and extend consumer and/or partner facing new products, platforms and features. Build re-usable Android software components for the Grab platform. Collaborate with QA on continuous integration and delivery (CI/CD) as well as other automated and manual testing to make sure our app releases are always worthy of five star ratings. Monitor the performance of the live apps and continuously improve them on both code and experience level. Raise the bar by reviewing each other's code, share knowledge, tips and tricks, and generally help out - within and across teams. This may include pair programming. Evaluate new mobile methodologies and technologies.   The must haves  :   A degree in computer science, software engineering, information technology or related fields. Up-to-date on the modern Android programming paradigm, including the use of RxJava and/or Kotlin. Strong UX/UI design exposure and experience in making apps work intuitively and with pixel perfect interfaces. You have working knowledge of several architectural approaches, caching, data storage and security. Strong CS fundamentals (with competencies in algorithms and data structures). You are highly accountable and take ownership. You also have a collaborative attitude, because ‘Your Problem Is My Problem’ (YPIMP).   Join us today to drive Southeast Asia forward, together.  We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique. "
117,"Data Engineer - Changi* (MIN 5 Years Experience REQ - Python, R, Scala, SQ)","
                  NTT DATA Singapore
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
118,"Software Engineer, Fullstack (Remote possible)","
                  Glints
                ","
                Singapore, Singapore
              ",Remote," At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organisations realise their human potential by joining great organisations, learning the right skills and building great teams.   We’re looking for a Software Engineer (Marketing Technologies) to join our Engineering team, to empower our marketing team to establish Glints as the #1 talent platform in Southeast Asia. This is done through the implementation of technologies that allow for the efficient acquisition of customers and users.   What You’ll Be Doing   Maintain the landing pages of our React-based core web properties (Glints.com and Glints for Employers) Maintain the landing pages of our WordPress-based web properties Maintain modules that track users through their lifecycle with Glints (e.g. acquisition channels, virality) Partner with Marketing to define how we use and integrate marketing tools (e.g. HubSpot, Google Analytics) with our core stack Support Marketing in technical issues encountered in day-to-day usage of marketing tools Undertake tactical projects to enhance the discoverability and SEO of Glints’ web properties    Who We Are Looking For   We are looking for someone who: Consistently writes production-ready code that is easily testable, easily understood by other developers, and accounts for edge cases and errors, with scalability and performance in mind. Consistently designs code that is aligned with the overall service architecture. Is familiar with HTML, JavaScript and React, especially how to include 3rd party tags into single-page application architecture and ensure that they perform optimally. Is business-focused: values outcomes from a business perspective; ability to converse with business and digital marketing stakeholders in their language. Can distil a variety of requirements from marketing stakeholders and consolidate them into a product-based solution when appropriate.    Let’s Realise Human Potential.   We have impacted many lives since we were founded in 2013, but there’s still plenty to be done. If you’re ready to grow and make an impact, you’ve come to the right place.   What is Glints?   Glints is an online talent recruitment and career discovery platform with the enduring purpose of contributing to a world where people and organisations can realize their human potential.   Our tech-enabled approach to recruitment and career discovery connects more than 1.5 million candidates to their next dream opportunities, has supported more than 30,000 companies in finding top talents, doubled recruiter efficiency, and has raised more than US$30M+ from best venture investors in Asia to date.   Our agility and firm hold on our core purpose and values have allowed us to remain resilient and thrive through tumultuous times, and we are proud to be recognised by LinkedIn as one of the Top 10 Startups in Singapore in 2020.   Who We Are   At Glints, personal and professional growth are just as important as business growth. That's why we created the Glints Culture Code: #RIIBCOH. It defines our values, guides our decisions and actions, and is what makes us special.   Relentlessly Resourceful: Whatever it takes, just make it happen (ethically)   Integrity: Have courage, be guided by the truth, don’t be afraid   Impact: Missionaries, not mercenaries   Beginners’ Mindset: Stay humble, don’t be attached to ego   Customer Obsessed: Customers First   Ownership: Care intensely about the mission and take responsibility   High Standards: Dream big and deliver epic outcomes fast   Where We Work   Glints operates in multiple locations across Greater Southeast Asia, including Singapore, Indonesia, Vietnam, Taiwan and Malaysia.   Learn more about Glints and our culture at bit.ly/glintsculture,   Or check out our Careers Page at https://glints.com/careers! "
119,Technical Data Engineer,"
                  OVERSEA-CHINESE BANKING CORPORATION LIMITED
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
120,Software Engineer Full Stack,"
                  Accedo.tv
                ","
                Singapore, Singapore
              ",Hybrid,"  Description    Do you want to work in a highly collaborative environment in one of the fastest evolving industries there is?   Accedo develops applications and solutions for the media industry, providing a range of engineering challenges for our diverse and multi-disciplined development teams. We offer a portfolio of experience-centric video solutions that enable our customers to monetise video and transform video services to meet rapidly changing consumer expectations and to compete better. Accedo customers include over 350 of the world’s leading video service providers, such as Tata Play, StarHub, Telkomsel, Fox, Sky TV NZ, HBO, NBC Universal, among many others.   We follow a hybrid work model that allows you to get things done where you are most productive, office, cafe or home.    About The Role    As a fullstack engineer, you will be working closely with a diverse and multidisciplinary team to develop both backend services and web apps that power applications for world-famous media brands. You will be working alongside other engineers and taking the applications from ideation to launch.    Primary Responsibilities    Design, architect, implement and maintain large scale and high availability backend services and infrastructure. Develop web applications that are powered by the backend services we built. Take ownership of services and applications that are built. Work closely with customers, analyse their requirements, and deliver services and applications that power the best video experience. Build strong relationships with Accedo partners and clients. Document solutions designed and developed, and transfer the knowledge to other engineers, within the team, the organisation and external stakeholders. Improve operations by conducting systems analysis; recommending changes in policies and procedures.    Requirements    We are open to hiring  engineers from all levels of experience  . The requirements listed below are separated into two sections, mandatory and optional. The mandatory section will need to be fulfilled by all candidates. Extra credit will be given to candidates who can demonstrate knowledge in the optional section.   2+ years of professional experience in developing Node.js based services or React web applications. Candidates with more experience may be considered for a senior position. Proficient in JavaScript. Knowledge of TypeScript will be an advantage. Proficient in RESTful API. Knowledge of GraphQL or gRPC would be an advantage. A good understanding of either MySQL or MongoDB. Knowledge of other database engines would be an advantage. Good knowledge of methodologies, design and architectural patterns, testing practices and tooling would be an advantage. Experience in deployment and maintaining applications in production would be an advantage. Hands-on experience with the following technologies will be an advantage, microservices, ELK Stack, RabbitMQ, Redis, Kubernetes and Angular. Hands-on experience or certification in AWS, GCP or Azure. Good command of English and strong communication skills are required. Aspired to enable customer success by delivering good engineering solutions. Have the courage to take calculated risks. Can be trusted and follow through on your commitments and promises.   "
121,Data Engineer,"
                  Infrasoft Technologies Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
122,Software Engineer,"
                  ST Engineering
                ","
                Singapore, Singapore
              ",On-site," Job description:   Be part of a team responsible for software development in real-time embedded environment:     Performs software development and verification, and ensure the implementation and completion of the system requirements, aligned with the given timelines. Works with interdisciplinary teams to achieve the project goals. Ensures that the requirements are implemented accurately, following given coding rules and guidelines. Ensure product quality with accurate unit-tests and realization within the given product architecture and coding standard. Builds and maintains appropriate user documentation for the implementation. Comply and enforce to the company software Quality Management System and Safety requirements      Requirements:   A Master's or Bachelor’s degree in software engineering, computer science\engineering, Engineering, Physics, Mathematics, or equivalent.   Programming skills in C, C++, C#, .NET architecture, MS Visual Studio and\or similar languages and tools. At least 2 years of software development experience. Fresh graduates with relevant working or training experiences are welcome. Knowledge of software development lifecycle processes and methodologies and software test methodologies.    The following skills are optional and would be an added advantage   Software development experience in RTOS (Real Time Operating System) and embedded environment Working experience in Avionics and Aviation-related domains Computer networking knowledge Cybersecurity knowledge Programming skills in mobile development such as iOS and Android Knowledge of cloud computing, machine learning, and image\map processing Firmware development experiences  "
123,System Engineer,"
                  ST Engineering
                ","
                Singapore, Singapore
              ",Hybrid," We are looking for a Systems Engineer to join us.. They will work with a multi-disciplinary team and will be exposed to various engineering disciplines such as mechanical design, hardware electronics, system control, and mechatronics.    Requirements:   Master/Bachelor Degree in Mechatronics Engineering or Systems Control Engineerin g  Experience in Simulink is an advantage Proficient with laboratory testing, data collection, and data analysis Ability to critically think and solve problems  "
124,Junior Software Engineer,"
                  Deep Identity Pte Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
125,System Engineer (Many Perm Positions),"
                  Talentsis Pte Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
126,Backend Software Engineer - Anti-Fraud (Campus Hire),"
                  Shopee
                ","
                Singapore, Singapore
              ",On-site,"  About The Team    We are a group of software engineers who take coding seriously and understand programming as a science and engineering discipline. Responsible for the design and implementation of services, systems and platforms, we ensure high performance, availability and scalability by constantly diving into the deep layer of code to identify and solve problems.    Job Description    Participated in the development of an intelligent risk control and decision engine system Write high-quality, efficient, and maintainable code Building public libraries experience Fast complete system prototype and technical solution design based on business requirements from product managers     Requirements    Bachelor's or higher degree in Computer Science or related fields Less than 2 years of working experience welcomed Strong knowledge of at least one of the programming languages: Go, Python, Java Proficient in computer science basics (Data Structure and Algorithms, Operating System, Computer Network, etc.) Be familiar with design, optimisation and use of MySQL database and middleware Software engineer experience in e-Commerce company is preferred Strong communication skills and effective team player Fast learner and have strong analysis ability Well-versed in English (both spoken and written)  "
127,Software Engineer (SMD),"
                  Sembcorp Marine Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
128,Big Data Engineer,"
                  Unison Consulting
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
129,Software Engineer,"
                  Ninja Van
                ","
                Singapore, Singapore
              ",On-site," Ninja Van is a late-stage logtech startup that is disrupting a massive industry with innovation and cutting edge technology. Launched 2014 in Singapore, we have grown rapidly to become one of Southeast Asia's largest and fastest-growing express logistics companies. Since our inception, we’ve delivered to 100 million different customers across the region with added predictability, flexibility and convenience. Join us in our mission to connect shippers and shoppers across Southeast Asia to a world of new possibilities.    More About Us    We process 250 million API requests and 3TB of data every day. We deliver more than 1.5 million parcels every day. 100% network coverage with 1000+ hubs and stations in 6 SEA markets (Singapore, Malaysia, Indonesia, Thailand, Vietnam and Philippines), reaching 500 million consumers. 600,000 active shippers in all e-commerce segments, from the largest marketplaces to the individual social commerce sellers. Raised more than US$500 million over five rounds.   We are looking for world-class talent to join our crack team of engineers, product managers and designers. We want people who are passionate about creating software that makes a difference to the world. We like people who are brimming with ideas and who take initiative rather than wait to be told what to do. We prize team-first mentality, personal responsibility and tenacity to solve hard problems and meet deadlines. As part of a small and lean team, you will have a very direct impact on the success of the company.    Roles &amp; Responsibilities    Design, develop and maintain software that powers Ninja Van's complex logistics operations. Work in cross functional teams with product managers, UX designers and QA engineers to ship software on-quality and on-time. Write code that you are proud of, with extensibility, scalability and performance in mind.    Requirements    Solid Computer Science fundamentals, excellent problem-solving skills. 1 -5 years of backend or frontend software development in a product company, with a proven track record of shipping successful software products. Fresh graduates should possess relevant internship experience Hands-on experience in our tech stack or similar technologies. Bachelor’s or Master’s degree in Computer Science or related field from a top university.   Tech Stack  Backend: Play (Java 8+), Golang, Node.js   Frontend: AngularJS, ReactJS   Mobile: Android, Flutter, React Native   Cache: Hazelcast, Redis   Data storage: MySQL, TiDB, Elasticsearch, Delta Lake   Infrastructure monitoring: Prometheus, Grafana   Orchestrator: Kubernetes   Containerization: Docker, Containerd   Cloud Provider: GCP, AWS   Data pipelines: Apache Kafka, Spark Streaming, Maxwell   Workflow manager: Apache Airflow   Query engines: Apache Spark, Trino   Submit a job application  By applying to the job, you acknowledge that you have read, understood and agreed to our Privacy Policy Notice (the “Notice”) and consent to the collection, use and/or disclosure of your personal data by Ninja Logistics Pte Ltd (the “Company”) for the purposes set out in the Notice. In the event that your job application or personal data was received from any third party pursuant to the purposes set out in the Notice, you warrant that such third party has been duly authorised by you to disclose your personal data to us for the purposes set out in the the Notice. "
130,Software Engineer,"
                  Allied Container Group
                ","
                Singapore, Singapore
              ",On-site," ALLIED CONTAINER GROUP   Established in 1975, Allied Container Group has grown to become one of Singapore’s largest container haulage operator  and container yard operator  . With over 40 years of experience, the Group has a strong reputation in the line of logistics management. Today, Allied have more than 200 dedicated and experienced staff delivering the highest standards of service.   The Group has committed itself to invest in the most up-to-date equipment and system available to the industry. With an eye on the growing role I.T. is playing in the shipping industry, Allied is at the forefront of software development. We have our own team of software engineers to develop and maintain system connectivity with our customers.   In 2006, we established Winspec Group, a sister company of Allied, that is a freight forwarding and logistics provider company. We offer warehouse and distribution services to our customers. We are also the sole distributor for ENOC marine lubricant.   In 2017, we started Allied Food (S) Pte Ltd, where we trade and sell Japanese &amp; Korean flour. We work with some of the most renowned flour manufacturers like Nippn and CJ Flour. Contact us via our Facebook now!   The Role   You Will Be Responsible For    Develop and maintain web services to support business function and maximize performance and quality Work with project team members to identify product requirements and define scope Collaborate with UI/UX team to ensure consistency in design Monitor and manage Cloud systems Document product and project information   Ideal Profile   Bachelor's degree or equivalent experience in Computer Science or related field Hands-on development in PHP and strong understanding of PHP frameworks Strong knowledge in frontend design (HTML/CSS/JS and related frameworks) Good knowledge of databases like MySQL and others (NoSQL knowledge is a plus) Experience in Git, SVN Fundamental appreciation of UI/UX practices Understanding of Cloud services e.g. AWS, Azure Understanding of system testing, automated testing is a plus.   What's on Offer?   Excellent career development opportunities Leadership Role Attractive salary &amp; benefits  "
131,Technical Data Engineer,"
                  OVERSEA-CHINESE BANKING CORPORATION LIMITED
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
132,"System Engineer (Town, up to $4000)","
                  PEOPLE PROFILERS
                ","
                Singapore, Singapore
              ",On-site," Location: Tanjong Pagar  5 days work week  Salary: $3000 - $4000   Responsibilities    Provide technical support to end-users on computer and software applications Troubleshooting and upgrading laptops, desktops, networks, and software Install updates, known as patches, to software applications and servers Maintain inventories of hardware and software    Profile    Hands-on experience with Windows OS environments Good understanding of computer systems, mobile devices, and other tech products Experience in Windows servers OS (2012, 2016, 2019), Server Virtualization with vmWare system platform, Familiarisation with Dell servers &amp; Dell Networking, Fortigate firewall, MS Teams System Excellent problem-solving and communication skills Ability to provide step-by-step technical help, both written and verbal    All Successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.    Alternatively, you may wish to email your resume in a detailed Word format  to  debbie@peopleprofilers.com    We regret that only shortlisted candidates will be notified  People Profilers Pte Ltd, 50 Raffles Place, #19-12, Singapore Land Tower, Singapore 048623   Tel: 6950 9748   http://www.peopleprofilers.com     debbie@peopleprofilers.com    Consultant in charge: So Boon Shyen, Debbie  EA Licence Number: 02C4944  Registration Number: R1111376  "
133,Software Engineer-.Net/ Full stack,"
                  Michael Page
                ","
                Singapore, Singapore
              ",On-site,"  Permanent Opportunity|Offers great exposures and career progression, with a structured team    About Our Client  Our client is a US based MNC. The Fortune 500 company manufactures products and provides engineering services for industrial, commercial, and consumer markets.   Job Description   Develops IoT cloud systems by designing, developing, and installing software solutions. Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutions. Develops software solutions by studying information needs, conferring with users, and studying systems flow, data usage, and work processes. Investigates problem areas. Follows the software development lifecycle. Documents and demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments, and clear code. Prepares and installs solutions by determining and designing system specifications, standards, and programming. Improves operations by conducting systems analysis and recommending changes in policies and procedures. Obtains and licenses software by obtaining required information from vendors, recommending purchases, and testing and approving products.    The Successful Applicant   Minimum 3 years of work experience with software engineering/programming. Proficiency in C# object-oriented programming languages. Experience with Full-Stack technologies, .NET Core, ASP.NET MVC, HTML5, JavaScript Experience with databases, e.g., SQL Server, Cosmos DB. Good to have experience with JavaScript frameworks/libraries, e.g., Angular, ZingChart, Highchart. Need to have expertise in Azure Cloud services for IoT solutions. Experience with Docker/Kubernetes tech (AKS preferred). Excellent problem-solving skills, with a real passion for technology and a desire to help people. Exceptional interpersonal and communication skills.    What's On Offer  Ensure employees they have the marketplace knowledge, skills and competencies to compete and lead in a global economy. Flexible and competitive benefits plans offer you the right options to meet your individual/family needs   Contact: Ankita Kesari  Quote job ref: JN-112021-4512775  "
